source_table_name,source_field,destination_table_name,destination_field
ABSGLOB,ABSPURGE,DIC_A,AGL_ABSPURGE
ABSGLOB,ABSFORCG,DIC_A,AGL_ABSFORCG
ABSGLOB,DATCREAT,DIC_A,AGL_DATCREAT
ABSGLOB,ABSOCREA,DIC_A,AGL_ABSOCREA
ABSGLOB,ABSMCREA,DIC_A,AGL_ABSMCREA
ABSGLOB,ABSNBJ00,DIC_A,AGL_ABSNBJ00
ABSGLOB,ABSNBJ01,DIC_A,AGL_ABSNBJ01
ABSGLOB,ABSNBJ02,DIC_A,AGL_ABSNBJ02
ABSGLOB,ABSNBJ03,DIC_A,AGL_ABSNBJ03
ABSGLOB,ABSNBJ04,DIC_A,AGL_ABSNBJ04
ABSGLOB,ABSNBJ05,DIC_A,AGL_ABSNBJ05
ABSGLOB,ABSNBJ06,DIC_A,AGL_ABSNBJ06
ABSGLOB,ABSNBJ07,DIC_A,AGL_ABSNBJ07
ABSGLOB,ABSNBH00,DIC_A,AGL_ABSNBH00
ABSGLOB,ABSNBH01,DIC_A,AGL_ABSNBH01
ABSGLOB,CODEUTIL,DIC_A,AGL_CODEUTIL
ABSGLOB,ABSIMPU,DIC_A,AGL_ABSIMPU
ABSGLOB,ABSREF,DIC_A,AGL_ABSREF
ABSGLOB,ABSDIMP,DIC_A,AGL_ABSDIMP
ABSGLOB,ABSDREF,DIC_A,AGL_ABSDREF
ABSGLOB,ABSCIRTR,DIC_A,AGL_ABSCIRTR
ABSGLOB,ABSUTEXT,DIC_A,AGL_ABSUTEXT
ABSGLOB,DATMAJ,DIC_A,AGL_DATMAJ
ABSGLOB,ETCMAT,DIC_A,AGL_ETCMAT
ABSGLOB,ABSHDEBH,DIC_A,AGL_ABSHDEBH
ABSGLOB,ABSHDEBQ,DIC_A,AGL_ABSHDEBQ
ABSGLOB,ABSHFINH,DIC_A,AGL_ABSHFINH
ABSGLOB,ABSHFINQ,DIC_A,AGL_ABSHFINQ
CPINDUS,CLBLOCACQUIS,DIC_C,CPI_CLBLOCACQUIS
CPINDUS,C1JDREXC,DIC_C,CPI_C1JDREXC
CPINDUS,C1JDRNOR,DIC_C,CPI_C1JDRNOR
CPINDUS,C1JDRSUP,DIC_C,CPI_C1JDRSUP
CPINDUS,C1JPRIS,DIC_C,CPI_C1JPRIS
CPINDUS,C1MTPAYE,DIC_C,CPI_C1MTPAYE
CPINDUS,C1NBJPAY,DIC_C,CPI_C1NBJPAY
CPINDUS,C1NBMPRE,DIC_C,CPI_C1NBMPRE
CPINDUS,C1SALREF,DIC_C,CPI_C1SALREF
CPINDUS,C1DNORM5,DIC_C,CPI_C1DNORM5
CPINDUS,C1JRSPRE,DIC_C,CPI_C1JRSPRE
CPINDUS,C1TPSPRE,DIC_C,CPI_C1TPSPRE
CPINDUS,C1MTPROV,DIC_C,CPI_C1MTPROV
CPINDUS,C1JDFRAC,DIC_C,CPI_C1JDFRAC
CPINDUS,C1NBSAM,DIC_C,CPI_C1NBSAM
CPINDUS,CP1ILIB02,DIC_C,CPI_CP1ILIB02
CPINDUS,CP1ILIB00,DIC_C,CPI_CP1ILIB00
CPINDUS,C1JDFAM,DIC_C,CPI_C1JDFAM
CPINDUS,C1FRACT,DIC_C,CPI_C1FRACT
CPINDUS,C2JDFAM,DIC_C,CPI_C2JDFAM
CPINDUS,C2JDFRAC,DIC_C,CPI_C2JDFRAC
CPINDUS,C2JDREXC,DIC_C,CPI_C2JDREXC
CPINDUS,C2JDRNOR,DIC_C,CPI_C2JDRNOR
CPINDUS,C2JDRSUP,DIC_C,CPI_C2JDRSUP
CPINDUS,C2JPRIS,DIC_C,CPI_C2JPRIS
CPINDUS,C2MTPAYE,DIC_C,CPI_C2MTPAYE
CPINDUS,C2NBJPAY,DIC_C,CPI_C2NBJPAY
CPINDUS,C2NBMPRE,DIC_C,CPI_C2NBMPRE
CPINDUS,C2SALREF,DIC_C,CPI_C2SALREF
CPINDUS,C2DNORM5,DIC_C,CPI_C2DNORM5
CPINDUS,C2JRSPRE,DIC_C,CPI_C2JRSPRE
CPINDUS,C2TPSPRE,DIC_C,CPI_C2TPSPRE
CPINDUS,C2MTPROV,DIC_C,CPI_C2MTPROV
CPINDUS,C2NBSAM,DIC_C,CPI_C2NBSAM
CPINDUS,C2FRACT,DIC_C,CPI_C2FRACT
CPINDUS,CP1ILIB01,DIC_C,CPI_CP1ILIB01
CPINDUS,CP2ILIB02,DIC_C,CPI_CP2ILIB02
CPINDUS,C3JDREXC,DIC_C,CPI_C3JDREXC
CPINDUS,C3JDRNOR,DIC_C,CPI_C3JDRNOR
CPINDUS,C3JPAYE,DIC_C,CPI_C3JPAYE
CPINDUS,C3MTPAYE,DIC_C,CPI_C3MTPAYE
CPINDUS,C3FRACT,DIC_C,CPI_C3FRACT
CPINDUS,C3JDFAM,DIC_C,CPI_C3JDFAM
CPINDUS,C3JDRSUP,DIC_C,CPI_C3JDRSUP
CPINDUS,C3MTPROV,DIC_C,CPI_C3MTPROV
CPINDUS,C3NANSOL,DIC_C,CPI_C3NANSOL
CPINDUS,C3SALREF,DIC_C,CPI_C3SALREF
CPINDUS,CP2ILIB06,DIC_C,CPI_CP2ILIB06
CPINDUS,CP2ILIB07,DIC_C,CPI_CP2ILIB07
CPINDUS,CP2ILIB08,DIC_C,CPI_CP2ILIB08
CPINDUS,CP1ILIB08,DIC_C,CPI_CP1ILIB08
CPINDUS,CP1ILIB03,DIC_C,CPI_CP1ILIB03
CPINDUS,CP1ILIB04,DIC_C,CPI_CP1ILIB04
CPINDUS,CP1ILIB05,DIC_C,CPI_CP1ILIB05
CPINDUS,CP1ILIB06,DIC_C,CPI_CP1ILIB06
CPINDUS,CP1ILIB07,DIC_C,CPI_CP1ILIB07
CPINDUS,CP1ILIB09,DIC_C,CPI_CP1ILIB09
CPINDUS,CP2ILIB00,DIC_C,CPI_CP2ILIB00
CPINDUS,CP2ILIB01,DIC_C,CPI_CP2ILIB01
CPINDUS,CP2ILIB03,DIC_C,CPI_CP2ILIB03
CPINDUS,CP2ILIB04,DIC_C,CPI_CP2ILIB04
CPINDUS,CP2ILIB05,DIC_C,CPI_CP2ILIB05
CPINDUS,NORDRE,DIC_C,CPI_NORDRE
CPINDUS,ETCMAT,DIC_C,CPI_ETCMAT
CPINDUS,CP2ILIB09,DIC_C,CPI_CP2ILIB09
CPINDUS,CPDATE,DIC_C,CPI_CPDATE
CPINDUS,C1JDRPER,DIC_C,CPI_C1JDRPER
CPINDUS,C2JDRPER,DIC_C,CPI_C2JDRPER
CPINDUS,C1JRSPRI,DIC_C,CPI_C1JRSPRI
CPINDUS,C1SLDPER,DIC_C,CPI_C1SLDPER
CPINDUS,C1MNTPAY,DIC_C,CPI_C1MNTPAY
CPINDUS,C2JRSPRI,DIC_C,CPI_C2JRSPRI
CPINDUS,C2SLDPER,DIC_C,CPI_C2SLDPER
CPINDUS,C2MNTPAY,DIC_C,CPI_C2MNTPAY
CPINDUS,C3JDRPER,DIC_C,CPI_C3JDRPER
CPINDUS,C3JRSPRI,DIC_C,CPI_C3JRSPRI
CPINDUS,C3SLDPER,DIC_C,CPI_C3SLDPER
CPINDUS,C3MNTPAY,DIC_C,CPI_C3MNTPAY
CPINDUS,CLRENFRACT,DIC_C,CPI_CLRENFRACT
CPINDUS,DATMAJ,DIC_C,CPI_DATMAJ
ADMPEN,ETCMAT,DIC_A,ADP_ETCMAT
ADMPEN,H1DDEB,DIC_A,ADP_H1DDEB
ADMPEN,H1DFIN,DIC_A,ADP_H1DFIN
ADMPEN,NEXT,DIC_A,ADP_NEXT
ADMPEN,PEN1CODE,DIC_A,ADP_PEN1CODE
ADMPEN,HYPERBARE,DIC_A,ADP_HYPERBARE
ADMPEN,TEMPEXTREM,DIC_A,ADP_TEMPEXTREM
ADMPEN,BRUIT,DIC_A,ADP_BRUIT
ADMPEN,TRAVNUIT,DIC_A,ADP_TRAVNUIT
ADMPEN,EQUIPALTERN,DIC_A,ADP_EQUIPALTERN
ADMPEN,TRAVREPET,DIC_A,ADP_TRAVREPET
ADMPEN,MANUCHARGES,DIC_A,ADP_MANUCHARGES
ADMPEN,POSTURES,DIC_A,ADP_POSTURES
ADMPEN,VIBRMECA,DIC_A,ADP_VIBRMECA
ADMPEN,MANIPCHIM,DIC_A,ADP_MANIPCHIM
ADMPEN,DATMAJ,DIC_A,ADP_DATMAJ
ADMZAD,ADZCODE00,DIC_ADM_CONTRAT,ADZ_ADZCODE00
ADMZAD,ADZLIB00,DIC_ADM_CONTRAT,ADZ_ADZLIB00
ADMZAD,ADZCODE01,DIC_ADM_CONTRAT,ADZ_ADZCODE01
ADMZAD,ADZLIB01,DIC_ADM_CONTRAT,ADZ_ADZLIB01
ADMZAD,ADZCODE02,DIC_ADM_CONTRAT,LOTZAD
ADMZAD,ADZLIB02,DIC_ADM_CONTRAT,ADZ_ADZLIB02
ADMZAD,ADZCODE03,DIC_ADM_CONTRAT,ADZ_ADZCODE03
ADMZAD,ADZCODE06,DIC_ADM_CONTRAT,ADZ_ADZCODE06
ADMZAD,ADZCODE05,DIC_ADM_CONTRAT,ADZ_ADZCODE05
ADMZAD,ADZDATE06,DIC_ADM_CONTRAT,ADZ_ADZDATE06
ADMZAD,ADZCODE04,DIC_ADM_CONTRAT,ADZ_ADZCODE04
ADMZAD,ADZDATE07,DIC_ADM_CONTRAT,ADZ_ADZDATE07
ADMZAD,ADZMTS02,DIC_ADM_CONTRAT,ADZ_ADZMTS02
ADMZAD,DEBANFISC,DIC_ADM_CONTRAT,ADZ_DEBANFISC
ADMZAD,ADZDATE00,DIC_ADM_CONTRAT,ADZ_ADZDATE00
ADMZAD,ADZDATE01,DIC_ADM_CONTRAT,ADZ_ADZDATE01
ADMZAD,ADZDATE02,DIC_ADM_CONTRAT,ADZ_ADZDATE02
ADMZAD,ADZDATE03,DIC_ADM_CONTRAT,ADZ_ADZDATE03
ADMZAD,ADZDATE04,DIC_ADM_CONTRAT,ADZ_ADZDATE04
ADMZAD,ADZCODE12,DIC_ADM_CONTRAT,ADZ_ADZCODE12
ADMZAD,ADZCODE13,DIC_ADM_CONTRAT,ADZ_ADZCODE13
ADMZAD,ADZCODE07,DIC_ADM_CONTRAT,ADZ_ADZCODE07
ADMZAD,ADZLIB03,DIC_ADM_CONTRAT,ADZ_ADZLIB03
ADMZAD,ADZCODE08,DIC_ADM_CONTRAT,ADZ_ADZCODE08
ADMZAD,ADZLIB04,DIC_ADM_CONTRAT,ADZ_ADZLIB04
ADMZAD,ADZDATE05,DIC_ADM_CONTRAT,ADZ_ADZDATE05
ADMZAD,ADZCODE09,DIC_ADM_CONTRAT,ADZ_ADZCODE09
ADMZAD,ADZCODE10,DIC_ADM_CONTRAT,ADZ_ADZCODE10
ADMZAD,ADZCODE11,DIC_ADM_CONTRAT,ADZ_ADZCODE11
ADMZAD,ADZMTS00,DIC_ADM_CONTRAT,ADZ_ADZMTS00
ADMZAD,ADZMTS01,DIC_ADM_CONTRAT,ADZ_ADZMTS01
ADMZAD,ETCMAT,DIC_ADM_CONTRAT,ADZ_ETCMAT
ADMZAD,NORDRE,DIC_ADM_CONTRAT,ADZ_NORDRE
ADMZAD,ADZCODE15,DIC_ADM_CONTRAT,ADZ_ADZCODE15
ADMZAD,ADZLIB05,DIC_ADM_CONTRAT,ADZ_ADZLIB05
ADMZAD,ADZDATE15,DIC_ADM_CONTRAT,ADZ_ADZDATE15
ADMZAD,ADZMTS07,DIC_ADM_CONTRAT,ADZ_ADZMTS07
ADMZAD,ADZMTS08,DIC_ADM_CONTRAT,ADZ_ADZMTS08
ADMZAD,ADZMTS09,DIC_ADM_CONTRAT,ADZ_ADZMTS09
ADMZAD,ADZLIB06,DIC_ADM_CONTRAT,ADZ_ADZLIB06
ADMZAD,ADZCODE14,DIC_ADM_CONTRAT,ADZ_ADZCODE14
ADMZAD,ADZCODE16,DIC_ADM_CONTRAT,ADZ_ADZCODE16
ADMZAD,ADZCODE17,DIC_ADM_CONTRAT,ADZ_ADZCODE17
ADMZAD,ADZCODE18,DIC_ADM_CONTRAT,ADZ_ADZCODE18
ADMZAD,STAGIAIREDSN,DIC_ADM_CONTRAT,ADZ_STAGIAIREDSN
ADMZAD,ADZCODE19,DIC_ADM_CONTRAT,ADZ_ADZCODE19
ADMZAD,ADZDATE08,DIC_ADM_CONTRAT,ADZ_ADZDATE08
ADMZAD,ADZDATE09,DIC_ADM_CONTRAT,ADZ_ADZDATE09
ADMZAD,ADZDATE10,DIC_ADM_CONTRAT,ADZ_ADZDATE10
ADMZAD,ADZDATE11,DIC_ADM_CONTRAT,ADZ_ADZDATE11
ADMZAD,ADZDATE12,DIC_ADM_CONTRAT,ADZ_ADZDATE12
ADMZAD,ADZDATE13,DIC_ADM_CONTRAT,ADZ_ADZDATE13
ADMZAD,ADZDATE14,DIC_ADM_CONTRAT,ADZ_ADZDATE14
ADMZAD,ADZDATE16,DIC_ADM_CONTRAT,ADZ_ADZDATE16
ADMZAD,ADZDATE17,DIC_ADM_CONTRAT,ADZ_ADZDATE17
ADMZAD,ADZDATE18,DIC_ADM_CONTRAT,ADZ_ADZDATE18
ADMZAD,ADZDATE19,DIC_ADM_CONTRAT,ADZ_ADZDATE19
ADMZAD,ADZLIB07,DIC_ADM_CONTRAT,ADZ_ADZLIB07
ADMZAD,ADZLIB08,DIC_ADM_CONTRAT,ADZ_ADZLIB08
ADMZAD,ADZLIB09,DIC_ADM_CONTRAT,ADZ_ADZLIB09
ADMZAD,ADZMTS03,DIC_ADM_CONTRAT,ADZ_ADZMTS03
ADMZAD,ADZMTS04,DIC_ADM_CONTRAT,ADZ_ADZMTS04
ADMZAD,ADZMTS05,DIC_ADM_CONTRAT,ADZ_ADZMTS05
ADMZAD,ADZMTS06,DIC_ADM_CONTRAT,ADZ_ADZMTS06
ADMZAD,DATMAJ,DIC_ADM_CONTRAT,ADZ_DATMAJ
CUMIPM,NORDRE,DIC_C,CIM_NORDRE
CUMIPM,CUMMHEUR00,DIC_C,CIM_CUMMHEUR00
CUMIPM,CUMMHEUR01,DIC_C,CIM_CUMMHEUR01
CUMIPM,CUMMHEUR02,DIC_C,CIM_CUMMHEUR02
CUMIPM,CUMMHEUR03,DIC_C,CIM_CUMMHEUR03
CUMIPM,CUMMHEUR04,DIC_C,CIM_CUMMHEUR04
CUMIPM,CUMMHEUR05,DIC_C,CIM_CUMMHEUR05
CUMIPM,CUMMHEUR06,DIC_C,CIM_CUMMHEUR06
CUMIPM,CUMMHEUR07,DIC_C,CIM_CUMMHEUR07
CUMIPM,CUMMHEUR08,DIC_C,CIM_CUMMHEUR08
CUMIPM,CUMMHEUR09,DIC_C,CIM_CUMMHEUR09
CUMIPM,CUMMHEUR10,DIC_C,CIM_CUMMHEUR10
CUMIPM,CUMMHEUR11,DIC_C,CIM_CUMMHEUR11
CUMIPM,CUMMHEUR12,DIC_C,CIM_CUMMHEUR12
CUMIPM,CUMMHEUR13,DIC_C,CIM_CUMMHEUR13
CUMIPM,CUMMHEUR14,DIC_C,CIM_CUMMHEUR14
CUMIPM,CUMMHEUR15,DIC_C,CIM_CUMMHEUR15
CUMIPM,CUMMHEUR16,DIC_C,CIM_CUMMHEUR16
CUMIPM,CUMMHEUR17,DIC_C,CIM_CUMMHEUR17
CUMIPM,CUMMHEUR18,DIC_C,CIM_CUMMHEUR18
CUMIPM,CUMMHEUR19,DIC_C,CIM_CUMMHEUR19
CUMIPM,CUMMHEUR20,DIC_C,CIM_CUMMHEUR20
CUMIPM,CUMMHEUR21,DIC_C,CIM_CUMMHEUR21
CUMIPM,CUMMHEUR22,DIC_C,CIM_CUMMHEUR22
CUMIPM,CUMMHEUR23,DIC_C,CIM_CUMMHEUR23
CUMIPM,CUMMHEUR24,DIC_C,CIM_CUMMHEUR24
CUMIPM,CUMMHEUR25,DIC_C,CIM_CUMMHEUR25
CUMIPM,CUMMHEUR26,DIC_C,CIM_CUMMHEUR26
CUMIPM,CUMMHEUR27,DIC_C,CIM_CUMMHEUR27
CUMIPM,CUMMHEUR28,DIC_C,CIM_CUMMHEUR28
CUMIPM,CUMMHEUR29,DIC_C,CIM_CUMMHEUR29
CUMIPM,CUMMHEUR30,DIC_C,CIM_CUMMHEUR30
CUMIPM,CUMMHEUR31,DIC_C,CIM_CUMMHEUR31
CUMIPM,CUMMHEUR32,DIC_C,CIM_CUMMHEUR32
CUMIPM,CUMMHEUR33,DIC_C,CIM_CUMMHEUR33
CUMIPM,CUMMHEUR34,DIC_C,CIM_CUMMHEUR34
CUMIPM,CUMMHEUR35,DIC_C,CIM_CUMMHEUR35
CUMIPM,CUMMHEUR36,DIC_C,CIM_CUMMHEUR36
CUMIPM,CUMMHEUR37,DIC_C,CIM_CUMMHEUR37
CUMIPM,CUMMHEUR38,DIC_C,CIM_CUMMHEUR38
CUMIPM,CUMMHEUR39,DIC_C,CIM_CUMMHEUR39
CUMIPM,CUMMHEUR40,DIC_C,CIM_CUMMHEUR40
CUMIPM,CUMMHEUR41,DIC_C,CIM_CUMMHEUR41
CUMIPM,CUMMHEUR42,DIC_C,CIM_CUMMHEUR42
CUMIPM,CUMMHEUR43,DIC_C,CIM_CUMMHEUR43
CUMIPM,CUMMHEUR44,DIC_C,CIM_CUMMHEUR44
CUMIPM,CUMMHEUR45,DIC_C,CIM_CUMMHEUR45
CUMIPM,CUMMHEUR46,DIC_C,CIM_CUMMHEUR46
CUMIPM,CUMMHEUR47,DIC_C,CIM_CUMMHEUR47
CUMIPM,CUMMHEUR48,DIC_C,CIM_CUMMHEUR48
CUMIPM,CUMMHEUR49,DIC_C,CIM_CUMMHEUR49
CUMIPM,CUMMHEUR50,DIC_C,CIM_CUMMHEUR50
CUMIPM,CUMMHEUR51,DIC_C,CIM_CUMMHEUR51
CUMIPM,CUMMHEUR52,DIC_C,CIM_CUMMHEUR52
CUMIPM,CUMMHEUR53,DIC_C,CIM_CUMMHEUR53
CUMIPM,CUMMHEUR54,DIC_C,CIM_CUMMHEUR54
CUMIPM,CUMMHEUR55,DIC_C,CIM_CUMMHEUR55
CUMIPM,CUMMHEUR56,DIC_C,CIM_CUMMHEUR56
CUMIPM,CUMMHEUR57,DIC_C,CIM_CUMMHEUR57
CUMIPM,CUMMHEUR58,DIC_C,CIM_CUMMHEUR58
CUMIPM,CUMMHEUR59,DIC_C,CIM_CUMMHEUR59
CUMIPM,CUMMHEUR60,DIC_C,CIM_CUMMHEUR60
CUMIPM,CUMMHEUR61,DIC_C,CIM_CUMMHEUR61
CUMIPM,CUMMHEUR62,DIC_C,CIM_CUMMHEUR62
CUMIPM,CUMMHEUR63,DIC_C,CIM_CUMMHEUR63
CUMIPM,CUMMHEUR64,DIC_C,CIM_CUMMHEUR64
CUMIPM,CUMMHEUR65,DIC_C,CIM_CUMMHEUR65
CUMIPM,CUMMHEUR66,DIC_C,CIM_CUMMHEUR66
CUMIPM,CUMMHEUR67,DIC_C,CIM_CUMMHEUR67
CUMIPM,CUMMHEUR68,DIC_C,CIM_CUMMHEUR68
CUMIPM,CUMMHEUR69,DIC_C,CIM_CUMMHEUR69
CUMIPM,CUMMHEUR70,DIC_C,CIM_CUMMHEUR70
CUMIPM,CUMMHEUR71,DIC_C,CIM_CUMMHEUR71
CUMIPM,CUMMHEUR72,DIC_C,CIM_CUMMHEUR72
CUMIPM,CUMMHEUR73,DIC_C,CIM_CUMMHEUR73
CUMIPM,CUMMHEUR74,DIC_C,CIM_CUMMHEUR74
CUMIPM,CUMMHEUR75,DIC_C,CIM_CUMMHEUR75
CUMIPM,CUMMHEUR76,DIC_C,CIM_CUMMHEUR76
CUMIPM,CUMMHEUR77,DIC_C,CIM_CUMMHEUR77
CUMIPM,CUMMHEUR78,DIC_C,CIM_CUMMHEUR78
CUMIPM,CUMMHEUR79,DIC_C,CIM_CUMMHEUR79
CUMIPM,CUMMHEUR80,DIC_C,CIM_CUMMHEUR80
CUMIPM,CUMMHEUR81,DIC_C,CIM_CUMMHEUR81
CUMIPM,CUMMHEUR82,DIC_C,CIM_CUMMHEUR82
CUMIPM,CUMMHEUR83,DIC_C,CIM_CUMMHEUR83
CUMIPM,CUMMHEUR84,DIC_C,CIM_CUMMHEUR84
CUMIPM,CUMMHEUR85,DIC_C,CIM_CUMMHEUR85
CUMIPM,CUMMHEUR86,DIC_C,CIM_CUMMHEUR86
CUMIPM,CUMMHEUR87,DIC_C,CIM_CUMMHEUR87
CUMIPM,CUMMHEUR88,DIC_C,CIM_CUMMHEUR88
CUMIPM,CUMMHEUR89,DIC_C,CIM_CUMMHEUR89
CUMIPM,CUMMHEUR90,DIC_C,CIM_CUMMHEUR90
CUMIPM,CUMMHEUR91,DIC_C,CIM_CUMMHEUR91
CUMIPM,CUMMHEUR92,DIC_C,CIM_CUMMHEUR92
CUMIPM,CUMMHEUR93,DIC_C,CIM_CUMMHEUR93
CUMIPM,CUMMHEUR94,DIC_C,CIM_CUMMHEUR94
CUMIPM,CUMMHEUR95,DIC_C,CIM_CUMMHEUR95
CUMIPM,CUMMHEUR96,DIC_C,CIM_CUMMHEUR96
CUMIPM,CUMMHEUR97,DIC_C,CIM_CUMMHEUR97
CUMIPM,CUMMHEUR98,DIC_C,CIM_CUMMHEUR98
CUMIPM,CUMMJOUR00,DIC_C,CIM_CUMMJOUR00
CUMIPM,CUMMJOUR01,DIC_C,CIM_CUMMJOUR01
CUMIPM,CUMMJOUR02,DIC_C,CIM_CUMMJOUR02
CUMIPM,CUMMJOUR03,DIC_C,CIM_CUMMJOUR03
CUMIPM,CUMMJOUR04,DIC_C,CIM_CUMMJOUR04
CUMIPM,CUMMJOUR05,DIC_C,CIM_CUMMJOUR05
CUMIPM,CUMMJOUR06,DIC_C,CIM_CUMMJOUR06
CUMIPM,CUMMJOUR07,DIC_C,CIM_CUMMJOUR07
CUMIPM,CUMMJOUR08,DIC_C,CIM_CUMMJOUR08
CUMIPM,CUMMJOUR09,DIC_C,CIM_CUMMJOUR09
CUMIPM,CUMMJOUR10,DIC_C,CIM_CUMMJOUR10
CUMIPM,CUMMJOUR11,DIC_C,CIM_CUMMJOUR11
CUMIPM,CUMMJOUR12,DIC_C,CIM_CUMMJOUR12
CUMIPM,CUMMJOUR13,DIC_C,CIM_CUMMJOUR13
CUMIPM,CUMMJOUR14,DIC_C,CIM_CUMMJOUR14
CUMIPM,CUMMJOUR15,DIC_C,CIM_CUMMJOUR15
CUMIPM,CUMMJOUR16,DIC_C,CIM_CUMMJOUR16
CUMIPM,CUMMJOUR17,DIC_C,CIM_CUMMJOUR17
CUMIPM,CUMMJOUR18,DIC_C,CIM_CUMMJOUR18
CUMIPM,CUMMJOUR19,DIC_C,CIM_CUMMJOUR19
CUMIPM,CUMMJOUR20,DIC_C,CIM_CUMMJOUR20
CUMIPM,CUMMJOUR21,DIC_C,CIM_CUMMJOUR21
CUMIPM,CUMMJOUR22,DIC_C,CIM_CUMMJOUR22
CUMIPM,CUMMJOUR23,DIC_C,CIM_CUMMJOUR23
CUMIPM,CUMMJOUR24,DIC_C,CIM_CUMMJOUR24
CUMIPM,CUMMJOUR25,DIC_C,CIM_CUMMJOUR25
CUMIPM,CUMMJOUR26,DIC_C,CIM_CUMMJOUR26
CUMIPM,CUMMJOUR27,DIC_C,CIM_CUMMJOUR27
CUMIPM,CUMMJOUR28,DIC_C,CIM_CUMMJOUR28
CUMIPM,CUMMJOUR29,DIC_C,CIM_CUMMJOUR29
CUMIPM,CUMMJOUR30,DIC_C,CIM_CUMMJOUR30
CUMIPM,CUMMJOUR31,DIC_C,CIM_CUMMJOUR31
CUMIPM,CUMMJOUR32,DIC_C,CIM_CUMMJOUR32
CUMIPM,CUMMJOUR33,DIC_C,CIM_CUMMJOUR33
CUMIPM,CUMMJOUR34,DIC_C,CIM_CUMMJOUR34
CUMIPM,CUMMJOUR35,DIC_C,CIM_CUMMJOUR35
CUMIPM,CUMMJOUR36,DIC_C,CIM_CUMMJOUR36
CUMIPM,CUMMJOUR37,DIC_C,CIM_CUMMJOUR37
CUMIPM,CUMMJOUR38,DIC_C,CIM_CUMMJOUR38
CUMIPM,CUMMJOUR39,DIC_C,CIM_CUMMJOUR39
CUMIPM,CUMMJOUR40,DIC_C,CIM_CUMMJOUR40
CUMIPM,CUMMJOUR41,DIC_C,CIM_CUMMJOUR41
CUMIPM,CUMMJOUR42,DIC_C,CIM_CUMMJOUR42
CUMIPM,CUMMJOUR43,DIC_C,CIM_CUMMJOUR43
CUMIPM,CUMMJOUR44,DIC_C,CIM_CUMMJOUR44
CUMIPM,CUMMJOUR45,DIC_C,CIM_CUMMJOUR45
CUMIPM,CUMMJOUR46,DIC_C,CIM_CUMMJOUR46
CUMIPM,CUMMJOUR47,DIC_C,CIM_CUMMJOUR47
CUMIPM,CUMMJOUR48,DIC_C,CIM_CUMMJOUR48
CUMIPM,CUMMJOUR49,DIC_C,CIM_CUMMJOUR49
CUMIPM,CUMMJOUR50,DIC_C,CIM_CUMMJOUR50
CUMIPM,CUMMJOUR51,DIC_C,CIM_CUMMJOUR51
CUMIPM,CUMMJOUR52,DIC_C,CIM_CUMMJOUR52
CUMIPM,CUMMJOUR53,DIC_C,CIM_CUMMJOUR53
CUMIPM,CUMMJOUR54,DIC_C,CIM_CUMMJOUR54
CUMIPM,CUMMJOUR55,DIC_C,CIM_CUMMJOUR55
CUMIPM,CUMMJOUR56,DIC_C,CIM_CUMMJOUR56
CUMIPM,CUMMJOUR57,DIC_C,CIM_CUMMJOUR57
CUMIPM,CUMMJOUR58,DIC_C,CIM_CUMMJOUR58
CUMIPM,CUMMJOUR59,DIC_C,CIM_CUMMJOUR59
CUMIPM,CUMMJOUR60,DIC_C,CIM_CUMMJOUR60
CUMIPM,CUMMJOUR61,DIC_C,CIM_CUMMJOUR61
CUMIPM,CUMMJOUR62,DIC_C,CIM_CUMMJOUR62
CUMIPM,CUMMJOUR63,DIC_C,CIM_CUMMJOUR63
CUMIPM,CUMMJOUR64,DIC_C,CIM_CUMMJOUR64
CUMIPM,CUMMJOUR65,DIC_C,CIM_CUMMJOUR65
CUMIPM,CUMMJOUR66,DIC_C,CIM_CUMMJOUR66
CUMIPM,CUMMJOUR67,DIC_C,CIM_CUMMJOUR67
CUMIPM,CUMMJOUR68,DIC_C,CIM_CUMMJOUR68
CUMIPM,CUMMJOUR69,DIC_C,CIM_CUMMJOUR69
CUMIPM,CUMMJOUR70,DIC_C,CIM_CUMMJOUR70
CUMIPM,CUMMJOUR71,DIC_C,CIM_CUMMJOUR71
CUMIPM,CUMMJOUR72,DIC_C,CIM_CUMMJOUR72
CUMIPM,CUMMJOUR73,DIC_C,CIM_CUMMJOUR73
CUMIPM,CUMMJOUR74,DIC_C,CIM_CUMMJOUR74
CUMIPM,CUMMJOUR75,DIC_C,CIM_CUMMJOUR75
CUMIPM,CUMMJOUR76,DIC_C,CIM_CUMMJOUR76
CUMIPM,CUMMJOUR77,DIC_C,CIM_CUMMJOUR77
CUMIPM,CUMMJOUR78,DIC_C,CIM_CUMMJOUR78
CUMIPM,CUMMJOUR79,DIC_C,CIM_CUMMJOUR79
CUMIPM,CUMMJOUR80,DIC_C,CIM_CUMMJOUR80
CUMIPM,CUMMJOUR81,DIC_C,CIM_CUMMJOUR81
CUMIPM,CUMMJOUR82,DIC_C,CIM_CUMMJOUR82
CUMIPM,CUMMJOUR83,DIC_C,CIM_CUMMJOUR83
CUMIPM,CUMMJOUR84,DIC_C,CIM_CUMMJOUR84
CUMIPM,CUMMJOUR85,DIC_C,CIM_CUMMJOUR85
CUMIPM,CUMMJOUR86,DIC_C,CIM_CUMMJOUR86
CUMIPM,CUMMJOUR87,DIC_C,CIM_CUMMJOUR87
CUMIPM,CUMMJOUR88,DIC_C,CIM_CUMMJOUR88
